elk	বৃহদাকৃতির হরিণবিশেষ
ellipse	ডিম্বাকার ক্ষেত্র
ellipsis	বাক্যের গঠনের জন্য প্রয়োজনীয় শব্দবর্জন
elm	দেবদারুজাতীয় বৃক্ষবিশেষ
elocution	বাচনভঙ্গি
elongate	দীর্ঘ করা
elope	প্রেমিক বা প্রেমিকার সঙ্গে পলায়ন করা
eloquence	বাকপটুতা
else	তাছাড়া
elsewhere	অন্যত্র
elucidate	ব্যাখ্যা করা
elude	সুকৌশলে পলায়ন করা
elusive	পলায়নপর
elver	ছোট বান মাছ
elves	-----
elvish	elfish
Elysium	মৃত্যুর পর পুণ্যবানদের আবাসভূমি
’em	কথ্য
emaciate	হালকা-পাতলা ও দুর্বল করা
e-mail	মূল নাম ইলেকট্রনিক মেইল। এটা ডিজিটাল বার্তা যা কম্পিউটার নেটওয়ার্কের মাধ্যমে পাঠানো হয়। এটা ডিজিটাল বার্তা যা কম্পিউটার নেটওয়ার্কের মাধ্যমে পাঠানো হয়
emanate	বয়ে আসা
emancipate	মুক্তি দেওয়া
emancipation	মুক্তি
emasculate	পৌরুষবর্জিত করা
embalm	মমি করা
embankment	বেড়িবাঁধ
embargo	বাণিজ্যিক নিষেধাজ্ঞা
embark	জাহাজে চড়ে যাত্রা করা
embarrass	অস্বস্তি অথবা লজ্জায় ফেলা
embassy	দূতাবাস
embattled	(সামরিক বাহিনীর ক্ষেত্রে) যুদ্ধের জন্য প্ৰস্তুত
embed	দৃঢ়ভাবে গেঁথে যাওয়া
embellish	সুন্দর করা
ember	জ্বলন্ত কয়লা
embezzle	আত্মসাৎ করা
embitter	তিক্ততার অনুভূতি জাগানো
emblem	প্রতীক
embody	ভাবনার বাস্তবরূপ দান করা
embolden	সাহস দেওয়া
emboss	বুটি দ্বারা খচিত করা
embrace	আলিঙ্গন করা
embrasure	তীর চালানোর জন্য দুর্গপ্রাচীরের উন্মুক্ত পরিসর
embrocation	মালিশের লোশন
embroider	নকশি করা
embroil	ঝগড়ায় জড়িয়ে পড়া
embryo	ভ্রূণ
emend	ভুল সংশোধন করা।
emerald	পান্না
emerge	প্রকাশিত হওয়া
emergency	জরুরি অবস্থা
emeritus	 চাকরি থেকে অবসর গ্রহণের পর যার পদ ও পদবি (অবৈতনিক বা অবৃত্তিক) অক্ষুণ্ণ থাকে
emery	পালিশের কাজে ব্যবহৃত ধাতব গুঁড়া
emetic	বমি উদ্রেককারী ওষুধ
emigrate	দেশান্তরিত হওয়া (অন্য দেশে স্থায়ীভাবে বসবাসের উদ্দেশ্যে)
émigré	রাজনৈতিক কারণে দেশত্যাগকারী
eminence	খ্যাতি
eminent	(ব্যক্তি) প্রখ্যাত
emir	মুসলিমশাসকের পদবি
emissary	দূত
emission	প্রেরণ
emit	প্রেরণ করা
emoji	ইলেকট্রনিক মেসেজ ও ওয়েবপেজে ব্যবহৃত এক ধরনের আইকন
emollient	ত্বক কোমল করে এমন (পদার্থ)
emolument	উপার্জন
emoticon	ইন্টারনেটে মানবীয় আবেগ ছবির আকারে বিশেষত চেহারার আদলে ফুটিয়ে তোলার পদ্ধতি
emotion	আবেগ
empale	impale
empanel	প্যানেলভুক্ত করা
empathy	কোনো শিল্পকর্মে কিংবা কোনো ধ্যানগম্য বিষয়ে আত্মনিবিষ্ট হওয়ার ক্ষমতা
emperor	সম্রাট
emphasis	গুরুত্ব নির্দেশের উদ্দেশ্যে কোনো শব্দের উপর জোর দেওয়া
emphysema	যে রোগে শ্বাসকষ্ট দেখা দেয়
empire	সাম্রাজ্য
empiric, empirical	যিনি তত্ত্বের চেয়ে পর্যবেক্ষণ ও পরীক্ষা-নিরীক্ষার উপর নির্ভরশীল
emplacement	কামান স্থাপনের মঞ্চ
employ	নিয়োগ করা
employment	 চাকরি
emporium	বাণিজ্যকেন্দ্র
empower	কাউকে ক্ষমতা অর্পণ করা
empress	সম্রাজ্ঞী
empty 1	শূন্য
empty	খালি করা
empurpled	রক্তিম করা হয়েছে এমন
emu	উটপাখি অপেক্ষা ক্ষুদ্রতর
emulate	সমকক্ষ হতে অথবা ছাড়িয়ে যেতে চেষ্টা করা
emulation	ক্রিমযুক্ত তৈলাক্ত তরল পদার্থ
enable	সক্ষম করা
enact	 আইনে পরিণত করা
enamel	ধাতব পদার্থের আবরক হিসেবে ব্যবহৃত কাচজাতীয় পদার্থ
enamour	মুগ্ধ/অনুরক্ত হওয়া
enbloc	একসঙ্গে সবাই মিলে
encamp	তাঁবুতে বাস করা
encase	খাঁচায় আবদ্ধ করা
encaustic	পোড়ানো রঙিন মাটি দ্বারা নকশা অঙ্কিত (যেমন ইট)
encephalitis	মস্তিষ্কপ্ৰদাহ
enchain	শৃঙ্খলাবদ্ধ করা
enchant	মন্ত্রমুগ্ধ করা
encircle	বৃত্তাকারে ঘিরে ফেলা
enclair	টেলিগ্রাম, অফিসের কাজকর্মে ব্যবহৃত
enclave	অন্য দেশের মধ্যস্থিত একটি দেশের অঞ্চল
enclose	চতুর্দিকে বেড়া
enclosure	বেড়া
encode	সংকেতে আবদ্ধ করা
encomium	উচ্চ প্ৰশংসা
encompass	চতুর্দিক ঘিরে ফেলা
encore	আবার
encounter	বিপদের মুখোমুখি হওয়া
encourage	উৎসাহিত করা
encroach	অবৈধ
encrust	কঠিন আবরণে আবৃত করা
encumber	পথরোধ করা
encyclical	ব্যাপক প্রচারের জন্য
encyclopedia	বিশ্বকোষ
